Start Date,End Date,Response Type,IP Address,Progress,Duration (in seconds),Finished,Recorded Date,Response ID,Recipient Last Name,Recipient First Name,Recipient Email,External Data Reference,Location Latitude,Location Longitude,Distribution Channel,User Language,"Town Hall Meeting Survey
Informed Consent

Hello Chico Student:

The following online survey is part of an important university study on how to improve students' experiences at the Town Hall Meeting. It will take approximately 5-10 minutes to complete.

Taking part in this research is completely voluntary. If you choose to participate in this research, it is very important that you answer the questions as thoughtfully and frankly as possible. All your answers will be kept strictly confidential. You can stop participating at any time without penalty to your grade.
We also emphasize that you will NOT be penalized if you choose to omit answers to some questions on the survey. To record your answers, you must proceed all the way through the end of the survey, even if you choose to omit answers to some questions. In addition, proceeding to the very end of the survey will remove any survey response information from the screen on your computer/device, protecting your privacy. 

Your student ID is being collected so we can match your responses to other important university programs (U-Course, Town Hall Meeting, Great Debate) and demographic information. IDs may be used for statistical analysis alongside other data such as GPA, retention, and graduation rates. Again, your answers are strictly confidential, and we are bound by the rules of this University to maintain this confidentiality. Your information collected as part of this research will be stored on a password-protected computer in a locked office within the First-Year Experience Program office and on a protected server that is located behind a secure firewall at the University Office for Institutional Research. You must be 18 years of age or older to take this survey.

Thank you for filling out this survey as completely and honestly as you can. We are asking you to do this because we value your experience and ideas about how to improve students' experiences here at Chico State.

If you'd like more information about this project, contact the First-Year Experience office at fye@csuchico.edu or (530) 898-3705.","Student ID Number: 
This information is required so that you receive credit for completing this survey. 

Please enter your 9-digit student ID number.",Please re-enter your 9-digit student ID number.,"Demographic Data:
This data will help Undergraduate Studies, First-Year Experience, and the POLS department to better understand student populations as they are now, where they've been, and where they're headed.  This information is a powerful tool for tracking change over time, uncovering the needs and strengths of our student population, and will help guide course planning, policy development, funding requests, and University and department decision-making.

Are you Spanish, Hispanic, or LatinX?",Choose one or more races that apply to you:,What is your gender identity?,What is the highest degree or level of education completed by a parent?,Choose your current year in college:,Are you a transfer student?,Which policy area did you focus on?,"Breakout Rooms: 
Responses to the following questions will help First-Year Experience and the POLS department to continue to improve students' experience in this element of the Town Hall Meeting. Please be honest in your responses to guide the changes we may make for future semesters.

Describe what you learned through your participation in the Breakout Room in terms of the following statements: - I have ideas that are worth sharing.","Breakout Rooms: 
Responses to the following questions will help First-Year Experience and the POLS department to continue to improve students' experience in this element of the Town Hall Meeting. Please be honest in your responses to guide the changes we may make for future semesters.

Describe what you learned through your participation in the Breakout Room in terms of the following statements: - Other people are interested in my ideas.","Breakout Rooms: 
Responses to the following questions will help First-Year Experience and the POLS department to continue to improve students' experience in this element of the Town Hall Meeting. Please be honest in your responses to guide the changes we may make for future semesters.

Describe what you learned through your participation in the Breakout Room in terms of the following statements: - I can improve my policy topic solution now that I have more information.","Breakout Rooms: 
Responses to the following questions will help First-Year Experience and the POLS department to continue to improve students' experience in this element of the Town Hall Meeting. Please be honest in your responses to guide the changes we may make for future semesters.

Describe what you learned through your participation in the Breakout Room in terms of the following statements: - I learned a lot about my policy topic this semester.","Breakout Rooms: 
Responses to the following questions will help First-Year Experience and the POLS department to continue to improve students' experience in this element of the Town Hall Meeting. Please be honest in your responses to guide the changes we may make for future semesters.

Describe what you learned through your participation in the Breakout Room in terms of the following statements: - I can talk about my research with expertise.","Breakout Rooms: 
Responses to the following questions will help First-Year Experience and the POLS department to continue to improve students' experience in this element of the Town Hall Meeting. Please be honest in your responses to guide the changes we may make for future semesters.

Describe what you learned through your participation in the Breakout Room in terms of the following statements: - I want to learn more about my policy topic.","Breakout Rooms: 
Responses to the following questions will help First-Year Experience and the POLS department to continue to improve students' experience in this element of the Town Hall Meeting. Please be honest in your responses to guide the changes we may make for future semesters.

Describe what you learned through your participation in the Breakout Room in terms of the following statements: - I can talk to experts about my policy topic with confidence.","If you learned anything through your participation in the Breakout Rooms that is not listed above, please list it below.",Describe your experience in the Breakout Room in terms of the following statements: - The POLS 155 assignments prepared me to discuss my policy topic with others in the Breakout Room.,Describe your experience in the Breakout Room in terms of the following statements: - I felt prepared to participate in the Breakout Session after attending the practice session in class the week before the event.,Describe your experience in the Breakout Room in terms of the following statements: - All participants had the opportunity to participate.,Describe your experience in the Breakout Room in terms of the following statements: - My Breakout Room experience was a discussion rather than a presentation.,Describe your experience in the Breakout Room in terms of the following statements: - I was encouraged to discuss my position and research with my peers.,Describe your experience in the Breakout Room in terms of the following statements: - The consultants contributed effectively to the conversation.,Describe your experience in the Breakout Room in terms of the following statements: - The moderators effectively balanced the discussion between the students’ ideas and the consultant’s expertise.,"Action Symposium: 
Responses to the following questions will help First-Year Experience and the POLS department to continue to improve students' experience in this element of the Town Hall Meeting. Please be honest in your responses to guide the changes we may make for future semesters.

Which three action stations did you choose to do at the Action Symposium?","Which, if any, of the action stations did you want to participate in but were not able to?",Describe what you learned through your participation in the Action Symposium in terms of the following statements: - I am a member of the city of Chico community.,Describe what you learned through your participation in the Action Symposium in terms of the following statements: - Other people want me to be involved in my community.,Describe what you learned through your participation in the Action Symposium in terms of the following statements: - I know at least one way to create change in my community.,Describe what you learned through your participation in the Action Symposium in terms of the following statements: - Participating in creating change feels more possible after participating in THM.,Describe what you learned through your participation in the Action Symposium in terms of the following statements: - I am capable of creating change in my community.,Describe what you learned through your participation in the Action Symposium in terms of the following statements: - I know what kind of changes I want to see made in my community.,"If you learned anything through your participation in the Action Symposium that is not listed above, please list it below.",Describe your experience at the Action Symposium in terms of the following statements: - The consultants were knowledgeable about the actions they were stationed at.,Describe your experience at the Action Symposium in terms of the following statements: - I was able to have a conversation with experts about action opportunities that make sense for my policy topic.,Describe your experience at the Action Symposium in terms of the following statements: - I am interested in taking action on my policy topic.,Describe your experience at the Action Symposium in terms of the following statements: - I learned something new about an action that I didn't know before participating in the event.,Describe your experience at the Action Symposium in terms of the following statements: - The discussion in the Breakout Room connected to the conversations I had at the Action Symposium.,"Your overall experience participating in Chico State's Town Hall Meeting: 
Responses to the following questions will help First-Year Experience and the POLS department to better understand the overall impact for students in terms of their learning and their identity as a successful college student after participating in this event. 

Describe your experience at Town Hall Meeting in terms of the following statement: I feel an increased connection to Chico State and the larger Chico community. - In preparation for the Town Hall Meeting event","Your overall experience participating in Chico State's Town Hall Meeting: 
Responses to the following questions will help First-Year Experience and the POLS department to better understand the overall impact for students in terms of their learning and their identity as a successful college student after participating in this event. 

Describe your experience at Town Hall Meeting in terms of the following statement: I feel an increased connection to Chico State and the larger Chico community. - In participating in the Town Hall Meeting event",Describe your experience at Town Hall Meeting in terms of the following statement: My confidence in my academic ability increased. - In preparation for the Town Hall Meeting event,Describe your experience at Town Hall Meeting in terms of the following statement: My confidence in my academic ability increased. - In participating in the Town Hall Meeting event,Describe your experience at Town Hall Meeting in terms of the following statement: I have increased my confidence and ability to affect change in my community. - In preparation for the Town Hall Meeting event,Describe your experience at Town Hall Meeting in terms of the following statement: I have increased my confidence and ability to affect change in my community. - In participating in the Town Hall Meeting event,Would you recommend the Town Hall Meeting next semester to others?,How was the Town Hall Meeting event a meaningful experience for you as a Chico State student and as a member of the wider Chico community?,Describe your experience participating in the event as if you were talking to a friend.
11/21/2024 20:04,11/21/2024 20:09,IP Address,132.241.174.16,100,330,TRUE,11/21/2024 20:09,R_7zZnN20Twjkyrxz,,,,,39.7362,-121.8378,anonymous,EN,"I am 18 years of age or older, and I agree to take this survey.",12332334,12332334,None of these,White,Woman,1 or more years of college credit,First Year,No,K-12 Education Policy,Strongly Agree,Strongly Agree,Strongly Agree,Disagree,Disagree,Agree,Agree,,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,"Lobby government officials,Social media for digital advocacy,Write a letter to a government official",,Strongly Agree,Agree,Strongly Agree,Agree,Agree,Agree,,Strongly Agree,Strongly Agree,Disagree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Agree,Agree,Agree,Yes,,I went in to discuss my policy problem and solution heard from others and got advice about our topics from educated people. 
11/21/2024 20:44,11/21/2024 20:49,IP Address,107.115.29.17,100,304,TRUE,11/21/2024 20:49,R_1pDlA3WujS5Wrzk,,,,,38.4819,-121.4024,anonymous,EN,"I am 18 years of age or older, and I agree to take this survey.",12443224,12443224,Yes,White,Woman,1 or more years of college credit,First Year,No,Healthcare Policy,Agree,Agree,Strongly Agree,Strongly Agree,Agree,Agree,Agree,,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Agree,Strongly Agree,Strongly Agree,"Social media for digital advocacy,Petition,Elect supportive public officials",Organize a public demonstration,Agree,Strongly Agree,Strongly Agree,Agree,Agree,Agree,,Strongly Agree,Strongly Agree,Agree,Strongly Agree,Agree,Agree,Agree,Agree,Strongly Agree,Agree,Strongly Agree,Yes,,It was actually a lot more interesting than I had expected. I didn't think I would like it but I was really invested in the discussions.
11/21/2024 21:48,11/21/2024 22:05,IP Address,24.23.26.109,100,1023,TRUE,11/21/2024 22:05,R_1xIRtH1bN5FsE0q,,,,,39.8068,-121.867,anonymous,EN,"I am 18 years of age or older, and I agree to take this survey.",8797192,8797192,Yes,White,Woman,1 or more years of college credit,First Year,No,K-12 Education Policy,Agree,Agree,Disagree,Strongly Agree,Agree,Disagree,Disagree,,Agree,Agree,Strongly Agree,Strongly Agree,Agree,Agree,Strongly Agree,"Lobby government officials,Social media for digital advocacy,Write a letter to a government official","Petition,Elect supportive public officials,Organize a public demonstration",Disagree,Agree,Agree,Disagree,Agree,Agree,,Strongly Agree,Agree,Disagree,Agree,Disagree,Disagree,Agree,Strongly Agree,Agree,Agree,Agree,Yes,,"The Town Hall Meeting wasn't so bad as I thought it would be. I feel like I learned a lot about how to write a paper, and I feel a little better about presenting now. It wasn't really a presentation, more of a discussion than anything, which I think is a good stepping stone. The symposium wasn't really all that great though, tables got full quickly and everyone just wanted to go home (i don't blame them, it was pretty late and some of us had long drives, my friend had a 45-minute drive, i had a half hour one). I liked the hot cocoa at the end though, it kept me warm for a little bit."
11/21/2024 20:02,11/21/2024 22:32,IP Address,98.36.252.221,100,9020,TRUE,11/21/2024 22:32,R_3mk6B2bvSnlH0u5,,,,,39.7272,-121.8129,anonymous,EN,"I am 18 years of age or older, and I agree to take this survey.",10865388,10865388,None of these,White,Non-binary or non-conforming,1 or more years of college credit,Fourth Year,Yes,Cost of Living Policy,Agree,Agree,Agree,Agree,Strongly Disagree,Disagree,Strongly Disagree,,Strongly Agree,Agree,Strongly Disagree,Agree,Strongly Agree,Agree,Disagree,"Lobby government officials,Petition,Write a letter to a government official","Social media for digital advocacy,Elect supportive public officials,Organize a public demonstration",Agree,Strongly Agree,Agree,Agree,Agree,Disagree,,Strongly Agree,Disagree,Disagree,Agree,Agree,Agree,Agree,Agree,Disagree,Disagree,Disagree,No,,"It was fine, so many people and pretty chaotic but manageable. I definitely learned at least one thing which is cool."
11/21/2024 22:36,11/21/2024 22:45,IP Address,73.12.163.144,100,521,TRUE,11/21/2024 22:45,R_1Ht94IvYpuwbjdG,,,,,39.0854,-121.5444,anonymous,EN,"I am 18 years of age or older, and I agree to take this survey.",11756551,11756551,Yes,White,Woman,"Associates degree (AA, AS)",Fourth Year,Yes,Criminal Justice Policy,Strongly Agree,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,,Agree,Strongly Agree,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,"Lobby government officials,Organize a public demonstration,Write a letter to a government official","Petition,Elect supportive public officials",Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Agree,Strongly Agree,Agree,Strongly Agree,Agree,Strongly Agree,Yes,,"You get what you put in is pretty much what I would say. If you go into this wanting to learn, YOU WILL! This was a really fun event and I felt extremely supported about my policy idea/solution after talking with the experts and folks at the Action Symposium! "
11/21/2024 23:13,11/21/2024 23:21,IP Address,76.137.149.251,100,477,TRUE,11/21/2024 23:21,R_7eqPNHHModdv0Ql,,,,,39.2079,-120.999,anonymous,EN,"I am 18 years of age or older, and I agree to take this survey.",12594609,12594609,Yes,I would prefer not to answer,Man,"high school diploma, GED, or alternative credential",First Year,No,K-12 Education Policy,Strongly Agree,Strongly Agree,Agree,Strongly Agree,Agree,Strongly Agree,Strongly Agree,,Strongly Agree,Strongly Agree,Agree,Agree,Agree,Strongly Agree,Agree,Lobby government officials,Social media for digital advocacy,Agree,Agree,Strongly Agree,Agree,Agree,Agree,,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Yes,,"I had lots of fun participating in town hall. It sounded very hard to do and complete at first, but it was very simple. I had fun engaging with other students who had similar topics to mine. I also liked that they had pizza and hot chocolate as a reward for being there and doing what is expected to be done.
"
11/22/2024 0:05,11/22/2024 0:08,IP Address,73.41.174.144,100,183,TRUE,11/22/2024 0:08,R_52W7msXV5PNBQOk,,,,,39.508,-121.4571,anonymous,EN,"I am 18 years of age or older, and I agree to take this survey.",11821473,11821473,None of these,White,Non-binary or non-conforming,1 or more years of college credit,Second Year,No,Reproductive Health Policy,Agree,Agree,Agree,Strongly Agree,Agree,Strongly Agree,Strongly Agree,,Strongly Agree,Strongly Agree,Disagree,Strongly Agree,Agree,Strongly Agree,Disagree,"Lobby government officials,Elect supportive public officials,Write a letter to a government official",Social media for digital advocacy,Disagree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,,Agree,Disagree,Agree,Strongly Agree,Strongly Agree,Agree,Agree,Agree,Agree,Strongly Agree,Agree,Yes,,I had a lot of fun. I highly recommed.
11/22/2024 0:59,11/22/2024 1:02,IP Address,132.241.174.66,100,184,TRUE,11/22/2024 1:02,R_7C8u5kYOenIB163,,,,,39.7362,-121.8378,anonymous,EN,"I am 18 years of age or older, and I agree to take this survey.",12497109,12497109,Yes,American Indian or Alaska Native,Woman,"high school diploma, GED, or alternative credential",First Year,No,Healthcare Policy,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Strongly Agree,Agree,,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,"Social media for digital advocacy,Petition,Elect supportive public officials","Lobby government officials,Organize a public demonstration",Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Yes,,
11/22/2024 1:08,11/22/2024 1:12,IP Address,132.241.174.113,100,294,TRUE,11/22/2024 1:12,R_7q7WK8a18M7gfvi,,,,,39.7362,-121.8378,anonymous,EN,"I am 18 years of age or older, and I agree to take this survey.",12335662,12335662,Yes,,Woman,no high school diploma,First Year,No,Cost of Living Policy,Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,"Lobby government officials,Petition","Lobby government officials,Social media for digital advocacy,Petition,Elect supportive public officials",Agree,Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Yes,,
11/22/2024 9:33,11/22/2024 9:38,IP Address,64.85.246.144,100,312,TRUE,11/22/2024 9:38,R_32XhKNiNW6C6qdF,,,,,37.9545,-121.9759,anonymous,EN,"I am 18 years of age or older, and I agree to take this survey.",12541660,12541660,Yes,White,Woman,less than 1 year of college credit,First Year,No,Firearm Policy,Agree,Agree,Agree,Strongly Agree,Agree,Agree,Agree,,Agree,Agree,Disagree,Agree,Agree,Agree,Agree,"Social media for digital advocacy,Elect supportive public officials,Organize a public demonstration",Write a letter to a government official,Agree,Agree,Agree,Agree,Agree,Agree,,Agree,Agree,Agree,Agree,Agree,Disagree,Agree,Agree,Agree,Agree,Agree,Yes,,This experience allowed me to learn a lot about the topic I chose. It is important to have discussions like that in the Breakout Rooms because they open our eyes to knew ideas and perspectives. It also helps us make sure everything we say is factual and true.
11/22/2024 9:48,11/22/2024 10:31,IP Address,174.208.161.151,100,2590,TRUE,11/22/2024 10:31,R_6QMcJbbgzqjD4eX,,,,,38.5674,-121.32,anonymous,EN,"I am 18 years of age or older, and I agree to take this survey.",10207237,10207237,None of these,White,Woman,"Bachelor's degree (BA, BS)",Fifth Year or higher,Yes,Cost of Living Policy,Agree,Agree,Strongly Agree,Strongly Agree,Agree,Agree,Agree,,Agree,Agree,Strongly Agree,Strongly Agree,Agree,Strongly Agree,Agree,"Petition,Organize a public demonstration,Write a letter to a government official",Social media for digital advocacy,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,,Strongly Agree,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Agree,Agree,Agree,Agree,Strongly Agree,Strongly Agree,Yes,,I was nervous at first but then felt very comfortable once we got started. Everyone got to share ideas and I learned a lot. 
11/22/2024 10:33,11/22/2024 10:38,IP Address,132.241.213.79,100,321,TRUE,11/22/2024 10:38,R_6nrzSV0anwnFudb,,,,,39.7272,-121.8129,anonymous,EN,"I am 18 years of age or older, and I agree to take this survey.",12674117,12674117,Yes,,Woman,less than 1 year of college credit,First Year,No,K-12 Education Policy,Strongly Agree,Agree,Agree,Disagree,Agree,Agree,Agree,,Agree,Agree,Agree,Agree,Agree,Agree,Agree,"Lobby government officials,Elect supportive public officials,Write a letter to a government official","Petition,Elect supportive public officials",Agree,Agree,Agree,Agree,Agree,Agree,,Agree,Agree,Agree,Agree,Agree,Disagree,Agree,Agree,Agree,Agree,Disagree,Yes,,
11/22/2024 10:36,11/22/2024 10:40,IP Address,132.241.174.114,100,276,TRUE,11/22/2024 10:40,R_55Qk7xBN9meKQUd,,,,,39.7362,-121.8378,anonymous,EN,"I am 18 years of age or older, and I agree to take this survey.",11954138,11954138,None of these,White,Woman,"Bachelor's degree (BA, BS)",Second Year,No,Healthcare Policy,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,"Elect supportive public officials,Organize a public demonstration,Write a letter to a government official",,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Strongly Agree,Agree,Strongly Agree,Yes,,"First you went into a room with other students who had your same topic as well as two specialists in that area, and you had discussions about multiple aspects of the issue you were focusing on. Next, you went into another room and went to three different stations learning about a different topic in political science, and you listened to the speakers presentation and took notes."
11/22/2024 10:34,11/22/2024 10:48,IP Address,76.20.56.34,100,855,TRUE,11/22/2024 10:48,R_53B88AWOBnjuqcm,,,,,39.7362,-121.8378,anonymous,EN,"I am 18 years of age or older, and I agree to take this survey.",12477791,12477791,Yes,I would prefer not to answer,Man,"high school diploma, GED, or alternative credential",First Year,No,Immigration Policy,Agree,Agree,Agree,Strongly Agree,Agree,Agree,Disagree,,Agree,Agree,Agree,Strongly Agree,Agree,Strongly Agree,Strongly Agree,"Lobby government officials,Organize a public demonstration,Write a letter to a government official",Social media for digital advocacy,Agree,Agree,Agree,Agree,Agree,Agree,,Strongly Agree,Strongly Agree,Agree,Agree,Agree,Disagree,Agree,Disagree,Disagree,Disagree,Agree,Yes,,"It sounds intimidating but it’s honestly not that bad. You just have to share your findings with others and talk about the implications of your findings, while experts help with the reality of it."
11/22/2024 10:57,11/22/2024 11:04,IP Address,132.241.174.172,100,412,TRUE,11/22/2024 11:04,R_6izmHczF0jggeKz,,,,,39.7362,-121.8378,anonymous,EN,"I am 18 years of age or older, and I agree to take this survey.",11935678,11935678,Yes,White,Woman,"Doctorate degree (PhD, EdD)",Second Year,No,Reproductive Health Policy,Strongly Agree,Agree,Agree,Strongly Agree,Agree,Agree,Agree,,Strongly Agree,Agree,Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,"Social media for digital advocacy,Elect supportive public officials,Write a letter to a government official",Organize a public demonstration,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Yes,,
11/22/2024 11:05,11/22/2024 11:13,IP Address,132.241.174.52,100,500,TRUE,11/22/2024 11:13,R_3uKUrwK9roGJhbH,,,,,39.7362,-121.8378,anonymous,EN,"I am 18 years of age or older, and I agree to take this survey.",12344242,12344242,None of these,White,Woman,"Master's degree (MA, MS, MEng, MEd, MSW, MBA)",First Year,No,K-12 Education Policy,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Strongly Agree,Agree,,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,"Social media for digital advocacy,Elect supportive public officials,Organize a public demonstration",Petition,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,,Strongly Agree,Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Yes,,Do not dress up as much as they say. Stay ready with topics and research to bring up on your topic.
11/22/2024 11:02,11/22/2024 11:21,IP Address,132.241.174.35,100,1129,TRUE,11/22/2024 11:21,R_5aNaeSnWWw1GUmt,,,,,39.7362,-121.8378,anonymous,EN,"I am 18 years of age or older, and I agree to take this survey.",12668436,12668436,None of these,White,Woman,"Master's degree (MA, MS, MEng, MEd, MSW, MBA)",First Year,No,Reproductive Health Policy,Strongly Agree,Strongly Agree,Agree,Strongly Agree,Agree,Strongly Agree,Agree,,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,"Lobby government officials,Petition,Organize a public demonstration",,Agree,Agree,Agree,Strongly Agree,Agree,Agree,,Strongly Agree,Agree,Agree,Agree,Agree,Agree,Strongly Agree,Agree,Agree,Agree,Strongly Agree,Yes,,The Town Hall Meeting was really interesting. I loved it. It was the first time in my life I felt like people with tons of political knowledge really wanted to hear what I had to say. I felt like I contributed and had meaningful ideas. It made me realize how complex things truly are because there are so many barriers that the moderators brought up that I hadn't thought of yet. It also helped me to see that we as individuals have the power to create change and that we can reach out to elected officials. I used to think that there was no way to be able to share my ideas with them but town hall helped me to see that they want to hear what we have to say and also gave me ideas of how to get in contact with these officials. This experience and class showed me how interesting government is and so I added a minor in political science to hopefully explore more in this field. 
11/22/2024 11:31,11/22/2024 11:37,IP Address,132.241.160.143,100,345,TRUE,11/22/2024 11:37,R_3wPTtPPjh7YZKBH,,,,,39.7272,-121.8129,anonymous,EN,"I am 18 years of age or older, and I agree to take this survey.",12620739,12620739,None of these,"Black or Afircan American,White",Man,"Master's degree (MA, MS, MEng, MEd, MSW, MBA)",Fourth Year,Yes,Criminal Justice Policy,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Agree,,Agree,Agree,Agree,Strongly Agree,Agree,Agree,Agree,"Lobby government officials,Social media for digital advocacy,Organize a public demonstration","Petition,Elect supportive public officials,Write a letter to a government official",Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Yes,,
11/22/2024 12:18,11/22/2024 12:30,IP Address,132.241.174.95,100,683,TRUE,11/22/2024 12:30,R_3hEXVfPNjxw995L,,,,,39.7362,-121.8378,anonymous,EN,"I am 18 years of age or older, and I agree to take this survey.",12483550,12483550,Yes,,Woman,"high school diploma, GED, or alternative credential",First Year,No,Immigration Policy,Strongly Agree,Strongly Agree,Agree,Strongly Agree,Agree,Strongly Agree,Agree,I learned many different new things such as the negatives of my policy solution. The consultants gave us information and made me think about factors I didn’t even take into consideration.,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Write a letter to a government official,Social media for digital advocacy,Agree,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,I learned that it is way easier to reach someone important who can help make a change. All you need to do is be a people person and be patient.,Strongly Agree,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Yes,,"I feel as if this experience was great, not only did it give me new knowledge about a topic I was already interested in, it gave me a chance to communicate this interest with others. I felt as if it was something I would like to do again if I had to, with a different topic, because it gave me great education on my topic."
11/22/2024 14:34,11/22/2024 14:40,IP Address,73.185.87.19,100,371,TRUE,11/22/2024 14:40,R_6gbRunGjh74aknH,,,,,39.8068,-121.867,anonymous,EN,"I am 18 years of age or older, and I agree to take this survey.",12074349,12074349,None of these,White,Woman,1 or more years of college credit,Second Year,No,Healthcare Policy,Agree,Agree,Agree,Agree,Disagree,Agree,Disagree,,Agree,Agree,Agree,Agree,Agree,Agree,Agree,"Petition,Elect supportive public officials,Organize a public demonstration",,Agree,Agree,Agree,Agree,Agree,Agree,,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Yes,,
11/22/2024 15:34,11/22/2024 16:01,IP Address,174.208.163.216,100,1649,TRUE,11/22/2024 16:01,R_7I1Ya9OVXCWlPq1,,,,,38.5674,-121.32,anonymous,EN,"I am 18 years of age or older, and I agree to take this survey.",11822981,11822981,None of these,White,Woman,1 or more years of college credit,Second Year,No,Drug Policy,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,n/a,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,"Petition,Elect supportive public officials,Write a letter to a government official",Social media for digital advocacy,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,n/a,Strongly Agree,Agree,Agree,Strongly Agree,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Yes,,"This was such an empowering and educational experience. Before this, I had no idea how much our personal voices matter in our communities. We all have the power to make change in our community. "
11/22/2024 16:14,11/22/2024 16:19,IP Address,76.158.239.227,100,306,TRUE,11/22/2024 16:19,R_32JhkxzaJ0NdQVB,,,,,39.2079,-120.999,anonymous,EN,"I am 18 years of age or older, and I agree to take this survey.",12277578,12277578,Yes,White,Man,"high school diploma, GED, or alternative credential",First Year,No,Cost of Living Policy,Agree,Agree,Agree,Agree,Disagree,Agree,Disagree,,Agree,Agree,Agree,Agree,Agree,Agree,Agree,"Elect supportive public officials,Organize a public demonstration,Write a letter to a government official",Petition,Agree,Agree,Disagree,Agree,Agree,Agree,,Strongly Agree,Strongly Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Yes,,It is very welcoming and opens your eyes to things you might not have heard before. 
