Start Date,End Date,Response Type,IP Address,Progress,Duration (in seconds),Finished,Recorded Date,Response ID,Recipient Last Name,Recipient First Name,Recipient Email,External Data Reference,Location Latitude,Location Longitude,Distribution Channel,User Language,"Town Hall Meeting Survey
Informed Consent

Hello Chico Student:

The following online survey is part of an important university study on how to improve students' experiences at the Town Hall Meeting. It will take approximately 5-10 minutes to complete.

Taking part in this research is completely voluntary. If you choose to participate in this research, it is very important that you answer the questions as thoughtfully and frankly as possible. All your answers will be kept strictly confidential. You can stop participating at any time without penalty to your grade.
We also emphasize that you will NOT be penalized if you choose to omit answers to some questions on the survey. To record your answers, you must proceed all the way through the end of the survey, even if you choose to omit answers to some questions. In addition, proceeding to the very end of the survey will remove any survey response information from the screen on your computer/device, protecting your privacy. 

Your student ID is being collected so we can match your responses to other important university programs (U-Course, Town Hall Meeting, Great Debate) and demographic information. IDs may be used for statistical analysis alongside other data such as GPA, retention, and graduation rates. Again, your answers are strictly confidential, and we are bound by the rules of this University to maintain this confidentiality. Your information collected as part of this research will be stored on a password-protected computer in a locked office within the First-Year Experience Program office and on a protected server that is located behind a secure firewall at the University Office for Institutional Research. You must be 18 years of age or older to take this survey.

Thank you for filling out this survey as completely and honestly as you can. We are asking you to do this because we value your experience and ideas about how to improve students' experiences here at Chico State.

If you'd like more information about this project, contact the First-Year Experience office at fye@csuchico.edu or (530) 898-3705.","Student ID Number: 
This information is required so that you receive credit for completing this survey. 

Please enter your 9-digit student ID number.",Please re-enter your 9-digit student ID number.,"Demographic Data:
This data will help Undergraduate Studies, First-Year Experience, and the POLS department to better understand student populations as they are now, where they've been, and where they're headed.  This information is a powerful tool for tracking change over time, uncovering the needs and strengths of our student population, and will help guide course planning, policy development, funding requests, and University and department decision-making.

Are you Spanish, Hispanic, or LatinX?",Choose one or more races that apply to you:,What is your gender identity?,What is the highest degree or level of education completed by a parent?,Choose your current year in college:,Are you a transfer student?,Which policy area did you focus on?,"Breakout Rooms: 
Responses to the following questions will help First-Year Experience and the POLS department to continue to improve students' experience in this element of the Town Hall Meeting. Please be honest in your responses to guide the changes we may make for future semesters.

Describe what you learned through your participation in the Breakout Room in terms of the following statements: - I have ideas that are worth sharing.","Breakout Rooms: 
Responses to the following questions will help First-Year Experience and the POLS department to continue to improve students' experience in this element of the Town Hall Meeting. Please be honest in your responses to guide the changes we may make for future semesters.

Describe what you learned through your participation in the Breakout Room in terms of the following statements: - Other people are interested in my ideas.","Breakout Rooms: 
Responses to the following questions will help First-Year Experience and the POLS department to continue to improve students' experience in this element of the Town Hall Meeting. Please be honest in your responses to guide the changes we may make for future semesters.

Describe what you learned through your participation in the Breakout Room in terms of the following statements: - I can improve my policy topic solution now that I have more information.","Breakout Rooms: 
Responses to the following questions will help First-Year Experience and the POLS department to continue to improve students' experience in this element of the Town Hall Meeting. Please be honest in your responses to guide the changes we may make for future semesters.

Describe what you learned through your participation in the Breakout Room in terms of the following statements: - I learned a lot about my policy topic this semester.","Breakout Rooms: 
Responses to the following questions will help First-Year Experience and the POLS department to continue to improve students' experience in this element of the Town Hall Meeting. Please be honest in your responses to guide the changes we may make for future semesters.

Describe what you learned through your participation in the Breakout Room in terms of the following statements: - I can talk about my research with expertise.","Breakout Rooms: 
Responses to the following questions will help First-Year Experience and the POLS department to continue to improve students' experience in this element of the Town Hall Meeting. Please be honest in your responses to guide the changes we may make for future semesters.

Describe what you learned through your participation in the Breakout Room in terms of the following statements: - I want to learn more about my policy topic.","Breakout Rooms: 
Responses to the following questions will help First-Year Experience and the POLS department to continue to improve students' experience in this element of the Town Hall Meeting. Please be honest in your responses to guide the changes we may make for future semesters.

Describe what you learned through your participation in the Breakout Room in terms of the following statements: - I can talk to experts about my policy topic with confidence.","If you learned anything through your participation in the Breakout Rooms that is not listed above, please list it below.",Describe your experience in the Breakout Room in terms of the following statements: - The POLS 155 assignments prepared me to discuss my policy topic with others in the Breakout Room.,Describe your experience in the Breakout Room in terms of the following statements: - I felt prepared to participate in the Breakout Session after attending the practice session in class the week before the event.,Describe your experience in the Breakout Room in terms of the following statements: - All participants had the opportunity to participate.,Describe your experience in the Breakout Room in terms of the following statements: - My Breakout Room experience was a discussion rather than a presentation.,Describe your experience in the Breakout Room in terms of the following statements: - I was encouraged to discuss my position and research with my peers.,Describe your experience in the Breakout Room in terms of the following statements: - The consultants contributed effectively to the conversation.,Describe your experience in the Breakout Room in terms of the following statements: - The moderators effectively balanced the discussion between the students’ ideas and the consultant’s expertise.,Describe what you learned through your participation in the Closing Conversations in terms of the following statements: - I am a valued member of the city of Chico community.,Describe what you learned through your participation in the Closing Conversations in terms of the following statements: - Other people want me to be involved in my community.,Describe what you learned through your participation in the Closing Conversations in terms of the following statements: - I was able to talk to peers who researched different topics.,Describe what you learned through your participation in the Closing Conversations in terms of the following statements: - I had the opportunity to talk to at least one consultant from a different Breakout Room.,Describe what you learned through your participation in the Closing Conversations in terms of the following statements: - I had the opportunity to reflect on what happened in the Breakout Room with another participant.,Describe what you learned through your participation in the Closing Conversations in terms of the following statements: - I learned something new by participating in the Closing Conversations that I didn’t know before.,Describe what you learned through your participation in the Closing Conversations in terms of the following statements: - It was meaningful for me to have th eopportunity to interact with participants from other topics and breakout rooms.,"If you learned anything through your participation in the Closing Conversations that is not listed above, please list it below.","Your overall experience participating in Chico State's Town Hall Meeting: 
Responses to the following questions will help First-Year Experience and the POLS department to better understand the overall impact for students in terms of their learning and their identity as a successful college student after participating in this event. 

Describe your experience at Town Hall Meeting in terms of the following statement: I feel an increased connection to Chico State and the larger Chico community. - In preparation for the Town Hall Meeting event","Your overall experience participating in Chico State's Town Hall Meeting: 
Responses to the following questions will help First-Year Experience and the POLS department to better understand the overall impact for students in terms of their learning and their identity as a successful college student after participating in this event. 

Describe your experience at Town Hall Meeting in terms of the following statement: I feel an increased connection to Chico State and the larger Chico community. - In participating in the Town Hall Meeting event",Describe your experience at Town Hall Meeting in terms of the following statement: My confidence in my academic ability increased. - In preparation for the Town Hall Meeting event,Describe your experience at Town Hall Meeting in terms of the following statement: My confidence in my academic ability increased. - In participating in the Town Hall Meeting event,Describe your experience at Town Hall Meeting in terms of the following statement: I feel more confident in my ability to create change in my community. - In preparation for the Town Hall Meeting event,Describe your experience at Town Hall Meeting in terms of the following statement: I feel more confident in my ability to create change in my community. - In participating in the Town Hall Meeting event,Would you recommend the Town Hall Meeting next semester to others?,How was the Town Hall Meeting event a meaningful experience for you as a Chico State student and as a member of the wider Chico community?,Describe your experience participating in the event as if you were talking to a friend.
4/9/2025 11:29,4/9/2025 11:33,IP Address,73.12.180.225,100,236,TRUE,4/9/2025 11:33,R_3EfQzVxjUDY58IY,,,,,39.8068,-121.867,anonymous,EN,"I am 18 years of age or older, and I agree to take this survey.",12308765,12308765,None of these,White,Man,"Associates degree (AA, AS)",Third Year,Yes,Education Policy,Agree,Agree,Strongly Agree,Strongly Agree,Agree,Agree,Agree,,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Disagree,Agree,,Agree,Agree,Agree,Agree,Agree,Agree,Yes,It was a good opportunity to learn more about something I am interested in.,
4/9/2025 11:38,4/9/2025 11:44,IP Address,76.114.58.162,100,389,TRUE,4/9/2025 11:44,R_3mDVB7gFdJL1yny,,,,,39.7458,-121.8444,anonymous,EN,"I am 18 years of age or older, and I agree to take this survey.",12603904,12603904,None of these,Black or Afircan American,Non-binary or non-conforming,"Master's degree (MA, MS, MEng, MEd, MSW, MBA)",Second Year,Yes,Quality of Life Policy,Strongly Agree,Agree,Agree,Strongly Agree,Agree,Agree,Strongly Agree,,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Agree,Agree,Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,,Agree,Agree,Agree,Agree,Agree,Agree,Yes,It was an opportunity to discuss policy solutions and problems with like-minded or different individuals from yourself. ,Breakout rooms were less pressure than discussing a policy area with hundreds of people in a big room. 
4/9/2025 14:38,4/9/2025 14:41,IP Address,132.241.174.30,100,205,TRUE,4/9/2025 14:41,R_6dyHMX2c3tcGJLi,,,,,39.7458,-121.8444,anonymous,EN,"I am 18 years of age or older, and I agree to take this survey.",11809747,11809747,Yes,,Woman,1 or more years of college credit,Second Year,No,Immigration Policy,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Yes,it was meaningful that we all want a change,town hall is where you do research and find a policy that needs improvement or needs to be changed and you talk about it with others on what your plan is and if you guys have the same ideas 
4/9/2025 14:49,4/9/2025 14:54,IP Address,50.216.25.74,100,291,TRUE,4/9/2025 14:54,R_5cxbbgs8wuavx8R,,,,,39.7272,-121.8129,anonymous,EN,"I am 18 years of age or older, and I agree to take this survey.",12074986,12074986,Yes,I would prefer not to answer,Woman,"high school diploma, GED, or alternative credential",Second Year,No,Infrastructure Policy,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Yes,I was able to get information about my policy that I needed. I was able to get good feedback on my main solution.,It was a good event. It helped me gain more knowledge towards my particular policy. It was a great learning experience for future plans in my career.
4/9/2025 18:04,4/9/2025 18:10,IP Address,75.147.233.198,100,332,TRUE,4/9/2025 18:10,R_5g4R1rCmLfnrxgu,,,,,36.5346,-119.3909,anonymous,EN,"I am 18 years of age or older, and I agree to take this survey.",11841922,11841922,None of these,White,Woman,"Bachelor's degree (BA, BS)",Second Year,No,Infrastructure Policy,Agree,Agree,Agree,Agree,Agree,Disagree,Agree,,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,,Disagree,Agree,Agree,Agree,Disagree,Agree,No,,
4/9/2025 18:05,4/9/2025 18:20,IP Address,76.149.43.134,100,893,TRUE,4/9/2025 18:20,R_5LhFjTvAm5E7OZH,,,,,39.7272,-121.8129,anonymous,EN,"I am 18 years of age or older, and I agree to take this survey.",11954008,11954008,Yes,"American Indian or Alaska Native,White",Woman,"Associates degree (AA, AS)",Second Year,No,Education Policy,Strongly Agree,Agree,Agree,Strongly Agree,Strongly Agree,Agree,Agree,,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Strongly Agree,Agree,Strongly Agree,Agree,Disagree,Agree,Agree,Agree,,Agree,Strongly Agree,Strongly Agree,Agree,Agree,Agree,Yes,"It made me branch out into other topics that I hadn’t considered researching before. It was something that piqued my interest, and it was also on a topic that would help me decide if I wanted to choose a specific career path. I learned a lot. I feel more connected to the Chico community because I have a better understanding of how children who need extra support in education receive that support. I now know how tough a teacher’s job is, let alone a special education teacher, but it is something I want to work towards in order to create positive change for my community. I also know more about policies and how they work, which helps me become a better citizen overall.","First I went to the breakout room and it was really easy to just sit, sign in, and create a name tag for myself in preparation for the discussion. I liked when we separated into table groups and listening to everybody’s policy area because they were so unique and I got to learn a cool fact about each one. When we created smaller groups, I was able to talk to other girls who also had a passion for special education which made it easy to connect to them and talk about our topics. I liked going to the BMU, especially the yummy cookies. I didn’t talk to that many people in there but I still learned more about topics other than education.
"
4/10/2025 11:00,4/10/2025 11:03,IP Address,132.241.174.79,100,183,TRUE,4/10/2025 11:03,R_7sYSs8v3qHqxMvn,,,,,39.7458,-121.8444,anonymous,EN,"I am 18 years of age or older, and I agree to take this survey.",12352471,12352471,None of these,White,Woman,"Master's degree (MA, MS, MEng, MEd, MSW, MBA)",First Year,No,Education Policy,Strongly Agree,Strongly Agree,Agree,Strongly Agree,Agree,Agree,Strongly Agree,,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Strongly Agree,Agree,Agree,Agree,Strongly Agree,Strongly Agree,Agree,Agree,,Agree,Agree,Strongly Agree,Strongly Agree,Agree,Agree,Yes,,
4/10/2025 13:56,4/10/2025 13:57,IP Address,132.241.205.167,100,52,TRUE,4/10/2025 13:57,R_1ZBpkgcAYlGxGZo,,,,,39.7458,-121.8444,anonymous,EN,"I am 18 years of age or older, and I agree to take this survey.",11109372,11109372,None of these,White,Woman,"Master's degree (MA, MS, MEng, MEd, MSW, MBA)",Fifth Year or higher,Yes,Food/Agriculture Policy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/10/2025 14:23,4/10/2025 14:30,IP Address,132.241.174.53,100,440,TRUE,4/10/2025 14:30,R_72bwwCByJ4DGSN9,,,,,39.7458,-121.8444,anonymous,EN,"I am 18 years of age or older, and I agree to take this survey.",11902710,11902710,Yes,White,Woman,"Bachelor's degree (BA, BS)",Second Year,No,Healthcare Policy,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,,Strongly Agree,Strongly Agree,Strongly Agree,Disagree,Agree,Agree,Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Disagree,Disagree,Strongly Disagree,Agree,There was not much discussions happening people were typically just writing down random answers. Theres wasn't always a consultant or moderator at a table to discuss with,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Yes,I learned a lot of new ideas from people focusing on similar policies. ,I wish it was held more as a open discussion rather than Q and A. The whole room didn't have conversations. It was instead people describing their policy but no one contributed much discussion.
4/10/2025 14:23,4/10/2025 14:30,IP Address,132.241.174.177,100,446,TRUE,4/10/2025 14:30,R_777qVkUwoQD5EMr,,,,,39.7458,-121.8444,anonymous,EN,"I am 18 years of age or older, and I agree to take this survey.",12035047,12036047,None of these,White,Man,1 or more years of college credit,Second Year,No,Healthcare Policy,Strongly Agree,Agree,Strongly Agree,Agree,Agree,Strongly Agree,Strongly Agree,N/A,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,N/A,Agree,Agree,Agree,Agree,Agree,Agree,No,I felt it didn’t get my policy anywhere ,"Meh, it wasn’t very helpful if I wanted to move my policy further "
4/10/2025 14:23,4/10/2025 14:32,IP Address,132.241.174.182,100,510,TRUE,4/10/2025 14:32,R_62PaejHTIhYeIJL,,,,,39.7458,-121.8444,anonymous,EN,"I am 18 years of age or older, and I agree to take this survey.",11948808,11948808,None of these,White,Woman,1 or more years of college credit,Second Year,No,Healthcare Policy,Disagree,Disagree,Strongly Disagree,Strongly Disagree,Disagree,Disagree,Disagree,"I did not get any sort if feedback on my topic at all. The way that my breakout room was set up, they did not give us any way to talk amongst each other before they split us into smaller groups. I had a lot to say about other peoples topics but i got no chance to do so.",Strongly Agree,Strongly Agree,Strongly Agree,Disagree,Disagree,Disagree,Strongly Disagree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,,Strongly Agree,Disagree,Strongly Agree,Disagree,Strongly Agree,Disagree,Yes,,
4/10/2025 14:24,4/10/2025 14:32,IP Address,132.241.216.152,100,479,TRUE,4/10/2025 14:32,R_5pssNtUTeQG3ycD,,,,,39.7458,-121.8444,anonymous,EN,"I am 18 years of age or older, and I agree to take this survey.",11985559,11985559,None of these,White,Woman,no high school diploma,Second Year,No,Infrastructure Policy,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,,Strongly Agree,Strongly Agree,Agree,Agree,Strongly Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,,Agree,Agree,Agree,Agree,Agree,Agree,Yes,,
4/10/2025 14:35,4/10/2025 14:46,IP Address,132.241.174.188,100,674,TRUE,4/10/2025 14:46,R_3V8qQgX0QM74157,,,,,39.7458,-121.8444,anonymous,EN,"I am 18 years of age or older, and I agree to take this survey.",12197316,12197316,Yes,White,Woman,"Bachelor's degree (BA, BS)",Second Year,Yes,Climate/Environmental Policy,Agree,Agree,Agree,Agree,Agree,Agree,Agree,,Strongly Agree,Strongly Agree,Agree,Strongly Disagree,Disagree,Strongly Agree,Strongly Disagree,Strongly Agree,Strongly Agree,Agree,Disagree,Strongly Agree,Disagree,Agree,,Strongly Agree,Agree,Agree,Agree,Agree,Agree,Yes,I got to make a new friend as well as find people that had similar concerns to me. ,"I personally had a few issues in my group. Starting off, nobody else in my group had a similar topic to me in comparison to the practice Town Hall Meeting so I felt like an outcast. And when it came to breakout rooms not only did my topic not fit in either so I just had to pick one to join but there was also too many individuals to where we had to stay 15 minutes after everyone was excused to the BMU Closing Conversations which I thought was unfair because we were rushed to get our policies out and didn't get to talk to any of our peers about our topic and I barely got information from the consultant. "
4/10/2025 15:27,4/10/2025 15:31,IP Address,166.198.34.103,100,221,TRUE,4/10/2025 15:31,R_6MDwsw5UB6LqDLO,,,,,38.4799,-121.4451,anonymous,EN,"I am 18 years of age or older, and I agree to take this survey.",12467820,12467820,None of these,White,Man,"Bachelor's degree (BA, BS)",Third Year,Yes,Criminal Justice Policy,Agree,Agree,Agree,Agree,Agree,Agree,Disagree,,Agree,Agree,Strongly Agree,Strongly Agree,Agree,Agree,Agree,Agree,Agree,Agree,Disagree,Agree,Agree,Agree,,Agree,Agree,Agree,Agree,Agree,Agree,Yes,,
4/10/2025 15:28,4/10/2025 15:31,IP Address,132.241.174.15,100,176,TRUE,4/10/2025 15:31,R_6Iaduvvsd8GMLQc,,,,,39.7458,-121.8444,anonymous,EN,"I am 18 years of age or older, and I agree to take this survey.",11904322,11904322,None of these,White,Man,"high school diploma, GED, or alternative credential",Second Year,No,Climate/Environmental Policy,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Yes,,
4/10/2025 15:28,4/10/2025 15:37,IP Address,174.236.224.51,100,571,TRUE,4/10/2025 15:37,R_3fMJ99ONalSKOit,,,,,38.0296,-121.346,anonymous,EN,"I am 18 years of age or older, and I agree to take this survey.",12273327,12273327,None of these,White,Woman,less than 1 year of college credit,First Year,No,Governmance Policy,Strongly Agree,Strongly Agree,Agree,Agree,Agree,Agree,Agree,"I learned that there are other sources I can reference that I previously hadn’t thought of. Specifically, interest groups that are interested in the drastic repercussions of the media on politics and how they can implement laws to create unity and balanced reporting.",Strongly Agree,Agree,Strongly Agree,Agree,Agree,Disagree,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Disagree,Agree,"Not much, it was difficult to relate to other members, as I was placed in the governance category.",Agree,Strongly Agree,Disagree,Disagree,Agree,Agree,Yes,"The event felt like a huge conversation where you implement your opinions on the matter and hear others’ views and perspectives, therefore, it felt unifying.","It was fun! Lots of discussions, I made new friends, it wasn’t super difficult. It just felt like a general conversation and a good learning experience. I felt connected to other students and to campus!"
4/10/2025 15:36,4/10/2025 15:45,IP Address,71.195.188.222,100,483,TRUE,4/10/2025 15:45,R_1OZ8fGfIOY9hx0j,,,,,39.7458,-121.8444,anonymous,EN,"I am 18 years of age or older, and I agree to take this survey.",11788323,11788323,None of these,White,Woman,1 or more years of college credit,Second Year,No,Climate/Environmental Policy,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Strongly Agree,Disagree,Agree,I thought the breakout rooms were helpful to get more one on one time with the consultants. ,Strongly Agree,Disagree,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,,Agree,Agree,Agree,Agree,Strongly Agree,Strongly Agree,Yes,The Town Hall Meeting allowed me to share my ideas with my peers and others within the community. I liked how open and thoughtful the consultants and mediator. I feel more connected to the community as well because I was able to talk to more than one person involved in my policy area.  ,"The meeting was fine, we all introduced ourselves at the beginning by saying our names and policy areas. After that, we had two different group discussions where you got to talk more one-on-one with other people. After that, we went to the BMU and got to talk to the other students in POLS about our experiences. It was a pretty laid-back experience and I was nervous for nothing. "
4/10/2025 15:27,4/10/2025 15:52,IP Address,132.241.174.234,100,1512,TRUE,4/10/2025 15:52,R_3EpoSnBtfthjEwp,,,,,39.7458,-121.8444,anonymous,EN,"I am 18 years of age or older, and I agree to take this survey.",11791209,11791209,Yes,White,Woman,1 or more years of college credit,Second Year,No,Education Policy,Agree,Agree,Agree,Agree,Disagree,Agree,Disagree,,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Disagree,Agree,Disagree,Agree,I found that there was not enough tables for everyone to engage in meaning full conversations and to fill the paper out. If there was more or bigger tables I feel like I would have been more successful. ,Agree,Agree,Agree,Agree,Agree,Agree,Yes,Yes the town hall meeting event made me a more informed person. ,The small groups went well but in the second part there was chaos 
4/10/2025 15:28,4/10/2025 15:53,IP Address,132.241.174.143,100,1529,TRUE,4/10/2025 15:53,R_7wa9morcpE5BBYd,,,,,39.7458,-121.8444,anonymous,EN,"I am 18 years of age or older, and I agree to take this survey.",12206663,12206663,None of these,White,Woman,1 or more years of college credit,Second Year,No,Technology Policy,Agree,Agree,Disagree,Agree,Agree,Disagree,Disagree,,Agree,Strongly Agree,Agree,Strongly Agree,Agree,Disagree,Strongly Disagree,Agree,Agree,Strongly Agree,Agree,Agree,Disagree,Agree,,Disagree,Disagree,Disagree,Agree,Strongly Disagree,Strongly Disagree,No,It was just nice to talk to other people and learn more about their topics.,It was obvious some people didn’t want to be there. The moderator was late and there was 2 consultants who couldn’t really give any help when we went into smaller groups plus one of the consultants didn’t help.
4/10/2025 15:45,4/10/2025 15:53,IP Address,76.137.142.83,100,472,TRUE,4/10/2025 15:53,R_6mVTe7DsJXE3Bjr,,,,,39.7272,-121.8129,anonymous,EN,"I am 18 years of age or older, and I agree to take this survey.",12357086,12357086,Yes,"American Indian or Alaska Native,White",Woman,"Bachelor's degree (BA, BS)",Third Year,Yes,Food/Agriculture Policy,Strongly Agree,Agree,Agree,Agree,Strongly Agree,Agree,Agree,,Disagree,Agree,Agree,Agree,Agree,Disagree,Disagree,Disagree,Disagree,Agree,Strongly Disagree,Agree,Strongly Disagree,Agree,,Agree,Agree,Disagree,Disagree,Disagree,Disagree,No,I was able to share my knowledge and experience with agriculture and food system within my breakout room. ,It was okay I did not learn much from the consultants when it came to the actual topic but more for the policy side of things
4/10/2025 16:01,4/10/2025 16:02,IP Address,166.198.34.103,100,89,TRUE,4/10/2025 16:02,R_7ewOL80r5nF57EM,,,,,38.4799,-121.4451,anonymous,EN,"I am 18 years of age or older, and I agree to take this survey.",12467820,12467820,None of these,White,Man,"Associates degree (AA, AS)",Third Year,Yes,Criminal Justice Policy,Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,,Agree,Disagree,Agree,Agree,Disagree,Strongly Agree,Agree,Strongly Agree,Agree,Disagree,Strongly Agree,Agree,Agree,Agree,,Disagree,Strongly Agree,Agree,Agree,Agree,Agree,Yes,,
4/10/2025 16:43,4/10/2025 16:50,IP Address,132.241.174.65,100,396,TRUE,4/10/2025 16:50,R_5PbDRIMvnMxp7Cp,,,,,39.7458,-121.8444,anonymous,EN,"I am 18 years of age or older, and I agree to take this survey.",12554712,12554712,None of these,"Asian American,White",Woman,"high school diploma, GED, or alternative credential",First Year,No,Food/Agriculture Policy,Strongly Agree,Strongly Agree,Agree,Strongly Agree,Agree,Agree,Agree,,Agree,Disagree,Strongly Agree,Agree,Strongly Agree,Agree,Disagree,Strongly Agree,Strongly Agree,Agree,Agree,Strongly Agree,Disagree,Disagree,,Agree,Strongly Agree,Disagree,Strongly Agree,Agree,Agree,Yes,It put me in a room with other people who felt similar about my subject. It allowed me to grow my ideas by talking to these people.,"We went into a room and all discussed the topics that we had written about. Then we broke into smaller subcategories to really talk about what our plans were. After that, we went to the bmu and got to talk to others about what their experience was like."
4/10/2025 17:59,4/10/2025 18:14,IP Address,132.241.174.69,100,897,TRUE,4/10/2025 18:14,R_5qqvIlg32fiKpJp,,,,,39.7458,-121.8444,anonymous,EN,"I am 18 years of age or older, and I agree to take this survey.",12302291,12302291,Yes,White,Woman,"Bachelor's degree (BA, BS)",First Year,No,Immigration Policy,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Agree,Agree,,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Agree,Disagree,Agree,Strongly Agree,Agree,Agree,Agree,Strongly Agree,Strongly Agree,,Agree,Strongly Agree,Agree,Strongly Agree,Agree,Strongly Agree,Yes,,
4/10/2025 21:16,4/10/2025 21:18,IP Address,132.241.174.84,100,141,TRUE,4/10/2025 21:18,R_5JtnzfDfsnFrTB9,,,,,39.7458,-121.8444,anonymous,EN,"I am 18 years of age or older, and I agree to take this survey.",12547237,12547237,Yes,I would prefer not to answer,Man,1 or more years of college credit,First Year,No,Education Policy,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,,Strongly Agree,Strongly Agree,Strongly Agree,,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Strongly Agree,Strongly Agree,,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Yes,It was fun getting to make people that had to same policy as me ,The ending was chaotic that would be the only thing I would change 
4/11/2025 9:24,4/11/2025 9:32,IP Address,73.41.170.193,100,461,TRUE,4/11/2025 9:32,R_6aLTbNXggbsR7wA,,,,,39.6054,-121.5751,anonymous,EN,"I am 18 years of age or older, and I agree to take this survey.",7858488,7858488,None of these,Asian American,Man,"Associates degree (AA, AS)",Fifth Year or higher,No,Climate/Environmental Policy,Agree,Disagree,Agree,Agree,Disagree,Agree,Strongly Disagree,,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Disagree,Agree,,Agree,Agree,Disagree,Disagree,Disagree,Disagree,No,You get to hear a lot of information and different sources of research you may have not known as everyone has a different background,It is a huge event where you get to meet a bunch of new people and talk to them about similar ideas you may have
4/11/2025 11:14,4/11/2025 11:17,IP Address,132.241.174.34,100,192,TRUE,4/11/2025 11:17,R_7orRtlkIPXxT0wp,,,,,39.7458,-121.8444,anonymous,EN,"I am 18 years of age or older, and I agree to take this survey.",11821798,11821798,None of these,White,Woman,1 or more years of college credit,Second Year,No,Quality of Life Policy,Agree,Disagree,Disagree,Agree,Disagree,Agree,Disagree,,Disagree,Disagree,Disagree,Disagree,Agree,Agree,Disagree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,No,I felt that it was beneficial to have people from within the community in the breakout room.,"I feel like the experience was not worth my Thursday night, I don't really feel like I was prepared for it and it was treated as a box to check. It wasn't something that I felt like I got a lot out of
"
